MARKET,METRIC,PRODUCT,ROW_TYPE,NON_APPROVED_FLAG,WEEK_ENDING,TRX_ADJUSTED
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-08-22,9442.182106
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-08-29,9088.146941
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-09-05,8330.179224
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-09-12,9786.377363
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-09-19,9576.240504
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-09-26,9528.492752
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-10-03,9097.430132
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-10-10,9728.341668
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-10-17,9719.574766
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-10-24,9504.039379
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-10-31,9608.050395
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-11-07,9712.523617
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-11-14,9672.94919
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-11-21,10648.916332
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-11-28,8440.251219
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-12-05,10281.337871
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-12-12,10264.80544
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-12-19,10489.71841
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-12-26,8137.248422
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-01-02,8403.66828
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-01-09,10707.180794
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-01-16,10177.408055
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-01-23,8794.995226
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-01-30,9143.39105
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-02-06,10074.275758
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-02-13,10638.248854
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-02-20,10260.099795
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-02-27,10163.624203
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-03-06,10593.658621
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-03-13,10442.418027
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-03-20,10715.360482
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-03-27,10743.977399
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-04-03,10744.705722
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-04-10,10734.811676
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-04-17,10412.926667
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-04-24,10923.186628
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-05-01,10720.640649
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-05-08,10850.705255
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-05-03,282.693293
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-05-10,287.836186
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-05-17,277.218599
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-05-24,286.508988
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-05-31,244.28079
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-06-07,308.643182
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-06-14,284.445556
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-06-21,279.507265
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-06-28,292.346822
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-07-05,213.156802
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-07-12,295.604244
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-07-19,275.495112
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-07-26,284.930939
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-08-02,262.251871
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-08-09,267.298121
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-08-16,274.179366
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-08-23,281.366439
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-08-30,280.378838
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-09-06,234.211426
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-09-13,274.243637
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-09-20,276.084195
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-09-27,281.605879
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-10-04,264.566435
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-10-11,265.019715
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-10-18,275.898521
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-10-25,278.316032
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-11-01,290.25109
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-11-08,281.737479
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-11-15,271.647276
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-11-22,295.296194
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-11-29,235.227938
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-12-06,308.568663
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-12-13,275.857672
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-12-20,301.483789
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-12-27,223.248746
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-01-03,215.410167
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-01-10,238.672591
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-01-17,279.447742
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-01-24,230.854796
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-01-31,276.688521
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-02-07,267.992871
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-02-14,273.430408
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-02-21,246.087367
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-02-28,295.801991
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-03-07,270.095731
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-03-14,262.878847
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-03-21,259.193629
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-03-28,279.155224
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-04-04,255.04776
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-04-11,280.442346
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-04-18,258.160628
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-04-25,278.752012
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-05-02,264.307311
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-05-09,272.666272
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-05-16,273.441332
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-05-23,283.207094
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-05-30,245.074124
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-06-06,283.790042
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-06-13,272.190994
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-06-20,273.737534
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-06-27,288.89362
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-07-04,213.886446
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-07-11,303.515318
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-07-18,265.078216
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-07-25,280.391801
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-08-01,275.950867
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-08-08,275.828466
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-08-15,276.450397
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-08-22,287.956211
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-08-29,280.026536
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-09-05,243.52677
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-09-12,276.741736
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-09-19,279.124872
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-09-26,281.954851
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-10-03,264.528161
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-10-10,259.287003
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-10-17,269.085215
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-10-24,256.800889
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-10-31,271.71757
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-11-07,268.071304
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-11-14,277.325273
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-11-21,272.184179
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-11-28,205.203079
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-12-05,301.800257
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-12-12,279.74508
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-12-19,277.32612
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-12-26,190.101438
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-01-02,219.840357
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-01-09,298.498034
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-01-16,277.111276
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-01-23,208.673647
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-01-30,240.601026
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-02-06,290.126371
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-02-13,272.703228
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-02-20,264.147223
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-02-27,273.01436
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-03-06,278.2811
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-03-13,274.213103
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-03-20,270.145107
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-03-27,290.786418
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-04-03,285.513094
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-04-10,274.363766
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-04-17,250.40779
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-04-24,278.130433
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-05-01,298.169084
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-05-08,288.827754
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-05-03,3647.031945
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-05-10,3778.756738
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-05-17,3817.263874
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-05-24,3888.479284
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-05-31,3393.244113
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-06-07,4192.717974
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-06-14,4197.363863
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-06-21,4164.144401
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-06-28,4544.009801
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-07-05,3101.162092
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-07-12,4831.650897
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-07-19,4314.856134
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-07-26,4698.954208
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-08-02,4486.126407
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-08-09,4635.080605
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-08-16,4737.545367
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-08-23,4752.019156
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-08-30,5026.316284
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-09-06,4166.067754
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-09-13,5178.092486
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-09-20,5442.904187
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-09-27,5258.859577
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-10-04,5312.887942
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-10-11,5005.074166
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-10-18,5593.817944
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-10-25,5415.721818
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-11-01,6236.43165
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-11-08,6169.662673
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-11-15,6293.096318
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-11-22,6506.893016
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-11-29,4247.282956
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-12-06,7279.000155
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-12-13,7032.02856
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-12-20,7378.795798
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-12-27,5331.354059
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-01-03,5444.309855
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-01-10,6892.698492
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-01-17,7282.29939
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-01-24,5946.65302
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-01-31,7874.973086
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-02-07,8035.689594
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-02-14,7383.62666
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-02-21,7213.441465
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-02-28,8121.858636
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-03-07,8274.555975
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-03-14,7976.999417
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-03-21,7842.816505
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-03-28,8823.561116
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-04-04,7743.022888
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-04-11,8901.187287
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-04-18,8798.264985
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-04-25,9004.740109
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-05-02,8937.246857
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-05-09,9156.221426
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-05-16,9347.228954
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-05-23,9913.398266
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-05-30,8348.473006
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-06-06,10132.324833
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-06-13,10235.935033
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-06-20,10195.241438
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-06-27,10707.801597
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-07-04,7931.434513
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-07-11,10881.761572
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-07-18,10243.0433
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-07-25,10420.662731
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-08-01,10706.947401
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-08-08,11234.315935
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-08-15,11358.360179
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-08-22,10958.493482
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-08-29,11954.210322
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-09-05,9228.592169
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-09-12,11596.990106
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-09-19,11531.647858
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-09-26,11785.724342
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-10-03,11902.367209
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-10-10,12356.965194
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-10-17,12302.69331
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-10-24,11350.074109
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-10-31,11849.724314
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-11-07,12667.325297
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-11-14,12894.785702
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-11-21,13439.56246
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-11-28,9009.040067
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-12-05,14540.233966
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-12-12,14048.688543
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-12-19,14088.217675
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2025-12-26,9012.060867
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-01-02,10208.26979
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-01-09,14624.63893
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-01-16,13821.318638
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-01-23,11343.50383
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-01-30,11344.334429
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-02-06,14349.084175
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-02-13,13422.058367
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-02-20,12981.392786
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-02-27,12868.212281
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-03-06,13948.54134
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-03-13,13459.317433
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-03-20,13157.615131
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-03-27,14021.100266
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-04-03,14380.173252
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-04-10,13870.010409
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-04-17,13000.535475
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-04-24,13603.102089
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-05-01,14802.651976
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2026-05-08,15645.314584
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-01-10,0.0
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-01-17,0.0
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-01-24,10.347628
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-01-31,6.467268
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-02-07,23.974912
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-02-14,26.154449
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-02-21,13.077224
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-02-28,30.513524
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-03-07,33.377079
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-03-14,64.52902
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-03-21,71.204435
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-03-28,64.52902
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-04-04,160.20998
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-04-11,276.736929
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-04-18,386.597318
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-04-25,390.769232
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-05-02,400.503697
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-05-09,519.275577
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-05-16,581.258073
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-05-23,630.84407
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-05-30,574.371129
SI Market + Oral,TRx (Adjusted),STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-06-06,839.579296
