MARKET,METRIC,PRODUCT,ROW_TYPE,NON_APPROVED_FLAG,WEEK_ENDING,TRX_ADJUSTED
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-08-22,241.1064580888855
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-08-29,271.1769826065908
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-09-05,205.2943834485197
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-09-12,254.22570016050665
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-09-19,290.4888689200264
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-09-26,280.58611825265706
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-10-03,291.3421236857393
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-10-10,238.67327448755563
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-10-17,324.5915554839669
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-10-24,262.6945577485802
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-10-31,269.4591273152054
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-11-07,248.4509856542221
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-11-14,242.40731328583828
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-11-21,270.248329948772
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-11-28,156.23393412043768
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-12-05,294.0132510459896
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-12-12,384.3775017989453
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-12-19,334.51093045653386
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2025-12-26,186.32813992123988
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-01-02,231.9556181622683
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-01-09,308.82965802057845
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-01-16,374.8455447856367
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-01-23,301.1180472656443
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-01-30,272.0323797693692
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-02-06,397.7892720774771
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-02-13,264.7415864124046
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-02-20,276.75648481506767
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-02-27,296.53599150666685
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-03-06,261.6941110363927
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-03-13,328.26449852052497
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-03-20,275.6769244936635
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-03-27,297.3121743531177
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-04-03,360.0272524983502
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-04-10,332.21810213304485
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-04-17,378.44826551074
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-04-24,374.05359304717695
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-05-01,324.21246197164425
SI Market + Oral,TRx (Adjusted),OMVOH SQ,PRODUCT,N,2026-05-08,354.1833458264427
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-05-03,5612.908882657542
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-05-10,6245.015298996887
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-05-17,6474.391317776231
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-05-24,5830.810336691337
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-05-31,5119.483917086499
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-06-07,7200.54694424942
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-06-14,4787.136937650383
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-06-21,5607.358992256741
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-06-28,5750.270523790518
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-07-05,5658.271898044908
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-07-12,5730.113577201662
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-07-19,5361.330460190835
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-07-26,5818.166026519222
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-08-02,7329.508218309542
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-08-09,5122.319166613955
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-08-16,5446.873035113179
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-08-23,6875.7295154057765
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-08-30,7593.000298827738
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-09-06,5964.864391968968
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-09-13,7334.985129095454
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-09-20,5545.49193330078
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-09-27,6048.165252546262
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-10-04,8036.002165673322
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-10-11,5009.278757178632
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-10-18,8219.525224994612
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-10-25,7257.604447920645
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-11-01,6897.917271026528
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-11-08,8191.19626284776
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-11-15,7997.8506272109935
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-11-22,7686.149940241276
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-11-29,7533.16441639067
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-12-06,6511.645121202372
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-12-13,6495.915798400014
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-12-20,8972.77866386433
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2024-12-27,5310.793321744547
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-01-03,6504.628709651974
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-01-10,7042.870342670152
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-01-17,7901.413430435624
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-01-24,7577.244463162966
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-01-31,5904.561332708134
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-02-07,7724.580502999514
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-02-14,7107.717187767938
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-02-21,9251.689073751591
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-02-28,8560.719486111855
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-03-07,6570.534145764925
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-03-14,8326.355474729166
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-03-21,9848.051138285156
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-03-28,7481.57543397647
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-04-04,8677.516121016888
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-04-11,9550.367116626116
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-04-18,9083.115641243296
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-04-25,7365.442494092952
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-05-02,10494.643537055874
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-05-09,8390.357946243377
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-05-16,7339.190144466167
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-05-23,7515.956488081027
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-05-30,8069.140381328717
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-06-06,8159.74430024405
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-06-13,9524.446268957276
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-06-20,7745.518657934307
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-06-27,9895.359366469434
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-07-04,8375.925474021828
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-07-11,8760.888531878341
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-07-18,7746.659895207782
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-07-25,10224.053267258389
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-08-01,9605.337501039849
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-08-08,7520.44371768491
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-08-15,8443.315130687912
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-08-22,10263.44677494055
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-08-29,7141.953384130765
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-09-05,8705.219766790497
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-09-12,7353.189681945337
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-09-19,11329.06224256439
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-09-26,8237.690014765742
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-10-03,7563.473025653656
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-10-10,10180.497621469643
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-10-17,10322.3070574072
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-10-24,10546.675617259854
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-10-31,11891.27141361638
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-11-07,8964.631007856407
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-11-14,10943.860773535216
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-11-21,11423.720633928438
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-11-28,10017.181071349589
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-12-05,9093.609886794708
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-12-12,10258.530421217429
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-12-19,9666.533594139144
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2025-12-26,6437.572006370239
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-01-02,9249.240419128824
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-01-09,12090.231846560297
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-01-16,11850.012061983944
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-01-23,7004.168686353994
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-01-30,9650.840268108148
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-02-06,9531.02017093154
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-02-13,8252.397858350207
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-02-20,12428.10535063405
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-02-27,8328.580976768355
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-03-06,8861.087747229636
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-03-13,8891.250452342696
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-03-20,12959.157084839791
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-03-27,9765.437193618123
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-04-03,12724.839395471572
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-04-10,8985.751603276029
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-04-17,8382.056752339418
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-04-24,8927.02364034939
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-05-01,8715.99088009563
SI Market + Oral,TRx (Adjusted),RINVOQ,PRODUCT,N,2026-05-08,9329.152830465986
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-05-03,268.4886072805382
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-05-10,249.51301182582827
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-05-17,290.3910860403722
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-05-24,258.66549620676534
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-05-31,276.830189934135
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-06-07,238.9329680520637
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-06-14,346.1035713592431
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-06-21,328.2095893719309
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-06-28,316.0796001032153
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-07-05,261.57077998485386
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-07-12,228.1371875596666
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-07-19,239.19971908923728
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-07-26,229.4653606199548
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-08-02,282.3057372557505
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-08-09,205.84457086609424
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-08-16,325.3889587481531
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-08-23,293.49389450050035
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-08-30,255.30362638587525
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-09-06,256.0122914954157
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-09-13,245.4420600834692
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-09-20,312.38865146996466
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-09-27,304.8119759605373
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-10-04,319.5665800772745
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-10-11,311.2993827696591
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-10-18,328.0142058525028
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-10-25,243.86491218231765
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-11-01,341.7225535112321
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-11-08,333.4707982655344
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-11-15,271.20259745401125
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-11-22,363.0534962563391
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-11-29,273.0012041093322
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-12-06,277.7972967273923
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-12-13,323.85703482410025
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-12-20,364.49603701619526
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2024-12-27,181.31719168970668
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-01-03,191.24073801758257
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-01-10,252.6892213771655
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-01-17,245.86632024304464
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-01-24,213.0802079078568
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-01-31,286.5255200797404
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-02-07,304.8590190500163
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-02-14,250.7277112401684
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-02-21,276.26284897285046
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-02-28,324.4422109138723
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-03-07,287.18349006081934
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-03-14,242.8228585154577
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-03-21,294.5230657263867
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-03-28,309.5377399872638
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-04-04,253.2160401306144
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-04-11,262.7043187967282
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-04-18,246.6502862479529
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-04-25,285.99573600563764
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-05-02,320.03563903276887
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-05-09,209.73256599522665
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-05-16,313.6778006728351
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-05-23,336.86489787257165
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-05-30,190.83447469350904
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-06-06,225.8009027905713
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-06-13,225.9284975584609
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-06-20,309.20620236705616
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-06-27,312.5773478378549
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-07-04,266.113582428613
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-07-11,360.5429405209347
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-07-18,313.5681506394875
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-07-25,338.9487198362348
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-08-01,258.2276705370605
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-08-08,283.36238106629094
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-08-15,211.69871964382364
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-08-22,256.03418508668875
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-08-29,306.62425171169394
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-09-05,250.6652344592723
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-09-12,268.29870612627576
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-09-19,291.9185505867641
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-09-26,304.8912167765524
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-10-03,272.0569007114534
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-10-10,221.38448048918423
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-10-17,269.7236706454153
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-10-24,317.3687040705689
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-10-31,210.64244283881047
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-11-07,332.21883479200244
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-11-14,279.1363576727844
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-11-21,302.38086431394834
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-11-28,204.06642812923
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-12-05,308.87724709908326
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-12-12,329.03079694825385
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-12-19,221.4286613213393
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2025-12-26,197.5759271615269
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-01-02,243.02794185967247
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-01-09,328.1351550177174
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-01-16,286.8496905699338
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-01-23,213.41041326063663
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-01-30,229.30411422561124
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-02-06,295.5497221159156
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-02-13,311.47380746095416
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-02-20,323.01921784581987
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-02-27,247.37176459419047
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-03-06,343.61732461803507
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-03-13,322.252998685249
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-03-20,218.861926625824
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-03-27,276.3647525695284
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-04-03,327.66493710783044
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-04-10,323.40115422199847
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-04-17,251.6404489986121
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-04-24,290.88791819291805
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-05-01,249.4092506307697
SI Market + Oral,TRx (Adjusted),SIMPONI SC,PRODUCT,N,2026-05-08,262.27346320262416
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-05-03,4280.564720083887
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-05-10,3323.022179695429
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-05-17,4350.930716018351
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-05-24,3077.8189187325274
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-05-31,3221.555650299363
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-06-07,4878.776762268332
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-06-14,3779.4892525593536
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-06-21,5122.831659277529
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-06-28,5277.146801182513
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-07-05,3006.330598078452
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-07-12,4577.80014241731
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-07-19,3487.214964911713
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-07-26,5574.324845358123
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-08-02,5016.788092799112
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-08-09,3767.8721903406695
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-08-16,4101.32381704508
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-08-23,3643.758532144008
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-08-30,4763.232827919025
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-09-06,3776.818393004818
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-09-13,5888.506056536074
SI Market + Oral,TRx (Adjusted),SKYRIZI OBI,PRODUCT,N,2024-09-20,5797.050900405367
