INDICATION,METRIC,PRODUCT,ROW_TYPE,NON_APPROVED_FLAG,MONTH_DATE,TRX_VOLUME
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2021-12-01,6.611821631882882
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2022-01-01,17.789355314326976
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2022-02-01,28.535963416976013
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2022-03-01,23.56276878685908
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2022-04-01,17.839306143875444
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2022-05-01,22.03462869909984
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2022-06-01,36.38804336280703
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2022-07-01,41.69308225946308
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2022-08-01,41.34006979564321
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2022-09-01,37.84381793011966
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2022-10-01,23.69245687249545
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2022-11-01,18.280850951932507
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2022-12-01,11.726939781232756
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2023-01-01,11.157245435521457
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2023-02-01,10.358746745164137
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2023-03-01,5.365705362172518
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2023-08-01,6.825101834768455
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2023-09-01,12.500492973930095
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2023-10-01,16.43764581328352
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2023-11-01,16.4925975487588
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2023-12-01,14.630939113468791
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2024-01-01,6.459708207627158
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2024-02-01,10.008198068367486
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2024-03-01,15.84729046687506
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2024-04-01,10.918534145121754
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2024-05-01,8.11901251352028
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2024-06-01,5.405845584034662
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2025-07-01,3.5166989960074284
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2025-08-01,4.247494000706823
AS,TRx Volume,Stelara SQ 45mg/0.5ml Vial,PRODUCT,N,2025-09-01,4.839584992379758
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2025-02-01,0.3650321417517921
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2025-03-01,1.2385668176706208
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2025-04-01,1.3217007280198927
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2025-05-01,2.807750012738006
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2025-06-01,2.609466747851338
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2025-07-01,4.115169080358068
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2025-08-01,3.5783285239987768
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2025-09-01,4.714528268018912
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2025-10-01,4.488354179185984
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2025-11-01,2.511692294278825
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2025-12-01,2.901935830908271
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2026-01-01,2.16584218946817
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2026-02-01,2.2566945089192165
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2026-03-01,4.679484414089974
AS,TRx Volume,TREMFYA IV,PRODUCT,N,2026-04-01,5.12319959129552
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2020-05-01,7.924109124436602
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2020-06-01,6.16053844330182
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2020-07-01,3.9957993010925614
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2020-08-01,6.142049483935594
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2020-09-01,10.59602793373234
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2020-10-01,25.9359391706695
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2020-11-01,34.65021953256368
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2020-12-01,71.2777096993769
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2021-01-01,49.39172553619129
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2021-02-01,54.67230332993872
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2021-03-01,88.47624304457186
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2021-04-01,114.24442822189042
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2021-05-01,90.07361194168044
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2021-06-01,95.22052002896469
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2021-07-01,89.12579168026375
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2021-08-01,102.07584648421836
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2021-09-01,93.55718056708815
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2021-10-01,114.70252330667606
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2021-11-01,171.75373572573866
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2021-12-01,148.32971864685825
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2022-01-01,159.9899493092711
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2022-02-01,144.08553794327406
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2022-03-01,187.7980212774281
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2022-04-01,203.31254987210545
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2022-05-01,172.4907176455686
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2022-06-01,289.6177923250228
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2022-07-01,291.9642974430565
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2022-08-01,283.9641626540405
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2022-09-01,346.43644105028466
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2022-10-01,317.26690048732456
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2022-11-01,305.2289500509225
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2022-12-01,267.23715293495303
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2023-01-01,364.6646708557316
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2023-02-01,334.77761326919256
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2023-03-01,377.6019364671653
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2023-04-01,323.4794972106707
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2023-05-01,334.85664580606885
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2023-06-01,303.91953066498934
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2023-07-01,296.77324334423724
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2023-08-01,435.1363982937926
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2023-09-01,316.43866892655547
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2023-10-01,393.5913966536549
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2023-11-01,367.8300719476758
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2023-12-01,307.04472493162353
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2024-01-01,290.37602159641807
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2024-02-01,327.5662906098392
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2024-03-01,311.9001421856518
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2024-04-01,325.2116421268793
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2024-05-01,431.397313344911
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2024-06-01,359.91314908882026
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2024-07-01,460.4528199831745
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2024-08-01,408.1975180713081
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2024-09-01,462.8851218734437
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2024-10-01,507.4405732144625
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2024-11-01,399.426930840838
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2024-12-01,543.6930930143913
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2025-01-01,578.6861485816296
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2025-02-01,443.0568588774455
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2025-03-01,535.0697565217373
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2025-04-01,504.8428059788765
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2025-05-01,590.3355370541316
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2025-06-01,711.8837304400352
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2025-07-01,663.1585302964736
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2025-08-01,617.1421200842182
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2025-09-01,506.5429055343325
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2025-10-01,766.9731380089707
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2025-11-01,673.610014812381
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2025-12-01,641.6083530241555
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2026-01-01,748.0287496224987
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2026-02-01,582.6999771281112
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2026-03-01,1010.465460896973
AS,TRx Volume,TREMFYA SQ 100MG,PRODUCT,N,2026-04-01,756.2456751925926
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2025-03-01,6.859785120156061
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2025-04-01,5.669085474966727
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2025-05-01,10.267996746710056
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2025-06-01,9.570417748507182
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2025-07-01,8.412007803021023
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2025-08-01,8.69056190175049
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2025-09-01,16.185944196335893
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2025-10-01,20.892642878500183
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2025-11-01,14.896843945164717
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2025-12-01,13.684683874929842
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2026-01-01,17.3219559106756
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2026-02-01,16.43085574694809
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2026-03-01,25.32428035540457
AS,TRx Volume,TREMFYA SQ 200MG,PRODUCT,N,2026-04-01,23.488860326953827
AS,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2025-06-01,0.2374234430932336
AS,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2025-07-01,0.7954525061471228
AS,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2025-08-01,1.1604021922101562
AS,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2025-09-01,1.5929974333285433
AS,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2025-10-01,1.4325008558249253
AS,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2025-11-01,1.4500072883409805
AS,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2025-12-01,2.1302902760876763
AS,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2026-01-01,1.89392290163883
AS,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2026-02-01,2.2485898503532904
AS,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2026-03-01,2.7684290889215046
AS,TRx Volume,TREMFYA SQ INDUCTION,PRODUCT,N,2026-04-01,2.4455136755893663
AS,TRx Volume,OMVOH IV,PRODUCT,N,2024-02-01,1.499578787908345
AS,TRx Volume,OMVOH IV,PRODUCT,N,2024-03-01,2.3119905161088474
AS,TRx Volume,OMVOH IV,PRODUCT,N,2024-04-01,1.3704449651007935
AS,TRx Volume,OMVOH IV,PRODUCT,N,2024-05-01,1.2870059448773752
AS,TRx Volume,OMVOH IV,PRODUCT,N,2024-06-01,0.6134848933375928
AS,TRx Volume,OMVOH IV,PRODUCT,N,2024-07-01,0.404891862364243
AS,TRx Volume,OMVOH IV,PRODUCT,N,2024-12-01,0.1262633291403842
AS,TRx Volume,OMVOH IV,PRODUCT,N,2025-01-01,0.2063637494757854
AS,TRx Volume,OMVOH IV,PRODUCT,N,2025-02-01,1.5388607163762158
AS,TRx Volume,OMVOH IV,PRODUCT,N,2025-03-01,4.720822714451484
AS,TRx Volume,OMVOH IV,PRODUCT,N,2025-04-01,3.4780732834185266
AS,TRx Volume,OMVOH IV,PRODUCT,N,2025-05-01,1.021669412483953
AS,TRx Volume,OMVOH IV,PRODUCT,N,2025-06-01,0.2355829672496229
AS,TRx Volume,OMVOH IV,PRODUCT,N,2026-01-01,0.1089509800476102
AS,TRx Volume,OMVOH IV,PRODUCT,N,2026-02-01,0.1593437611282217
AS,TRx Volume,OMVOH IV,PRODUCT,N,2026-03-01,0.2026531992454674
AS,TRx Volume,OMVOH IV,PRODUCT,N,2026-04-01,0.0770386870855121
AS,TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2024-08-01,0.0512745004117602
AS,TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2024-09-01,0.0788543724196874
AS,TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2024-10-01,0.1265939774495776
AS,TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2024-11-01,0.1048381628877215
AS,TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2024-12-01,0.1867735452391933
AS,TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2025-01-01,0.1037530180450575
AS,TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2025-02-01,0.0849682373734915
AS,TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2025-03-01,0.1689281429062331
AS,TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2025-04-01,0.1532764056841319
AS,TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2025-05-01,0.117903919560466
AS,TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2025-06-01,0.0729404546975831
AS,TRx Volume,OMVOH SQ (100MG + 100MG),PRODUCT,N,2025-07-01,0.027785913641306
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2023-11-01,141.1126195934047
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2023-12-01,76.7914013272759
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2024-01-01,144.4839696670064
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2024-02-01,156.38346074227067
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2024-03-01,176.43638779288028
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2024-04-01,295.44551638158026
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2024-05-01,365.39100745978
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2024-06-01,288.706471378226
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2024-07-01,649.2488157865978
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2024-08-01,661.9516420744363
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2024-09-01,617.7381273278157
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2024-10-01,991.912263297942
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2024-11-01,894.0251341559692
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2024-12-01,865.8359188947348
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2025-01-01,997.647122513623
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2025-02-01,751.1118154629527
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2025-03-01,991.819140932326
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2025-04-01,842.181469531488
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2025-05-01,1250.4816678635163
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2025-06-01,1187.5709298059755
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2025-07-01,1238.5400959058134
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2025-08-01,1685.017571848448
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2025-09-01,1628.7830791388772
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2025-10-01,1535.4373091473676
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2025-11-01,1974.6231157861168
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2025-12-01,1583.6335921510567
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2026-01-01,1264.636002752149
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2026-02-01,1973.66201529446
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2026-03-01,1961.439755263556
AS,TRx Volume,Cosentyx IV,PRODUCT,N,2026-04-01,1594.239050308508
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2020-05-01,5067.616428085988
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2020-06-01,6429.849658174062
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2020-07-01,7052.284560042548
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2020-08-01,6260.967794394453
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2020-09-01,5640.196166498629
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2020-10-01,4956.773129046707
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2020-11-01,4644.724839639828
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2020-12-01,7768.62925080975
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2021-01-01,5620.841761985052
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2021-02-01,6260.839788271198
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2021-03-01,8173.221678153495
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2021-04-01,5679.448227449427
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2021-05-01,5791.516157572652
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2021-06-01,7030.214188655076
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2021-07-01,7160.744808224242
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2021-08-01,6806.376168087833
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2021-09-01,7009.359368133315
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2021-10-01,5224.350354640288
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2021-11-01,8116.559111869683
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2021-12-01,5824.614115343064
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2022-01-01,6700.016604755911
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2022-02-01,6615.9543678433765
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2022-03-01,6095.467736379747
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2022-04-01,7197.249567115377
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2022-05-01,7972.618276939616
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2022-06-01,6570.099158155647
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2022-07-01,5409.9503359406535
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2022-08-01,9197.937940971678
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2022-09-01,5658.853148528798
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2022-10-01,8216.960981575818
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2022-11-01,6745.477433030972
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2022-12-01,8994.248697336538
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2023-01-01,8239.236054580157
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2023-02-01,7949.715514769118
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2023-03-01,8515.56743566149
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2023-04-01,8004.18095376669
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2023-05-01,7076.21822063697
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2023-06-01,6368.0749824610775
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2023-07-01,6092.060563328332
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2023-08-01,8594.885179424908
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2023-09-01,7794.122243612094
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2023-10-01,7075.390129225019
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2023-11-01,7742.945144895995
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2023-12-01,9068.078887363135
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2024-01-01,6779.774434701273
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2024-02-01,7573.494506713889
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2024-03-01,8677.624812972952
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2024-04-01,10496.047073998649
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2024-05-01,9540.402711763873
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2024-06-01,8741.767391258623
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2024-07-01,7918.75833849282
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2024-08-01,8838.590382050676
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2024-09-01,11007.42763374555
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2024-10-01,9297.752826472031
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2024-11-01,9674.224078628513
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2024-12-01,8633.999516594557
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2025-01-01,11943.476799453105
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2025-02-01,10505.151950654305
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2025-03-01,9786.756155325284
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2025-04-01,11662.726506075214
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2025-05-01,12392.30851141619
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2025-06-01,8917.291446209876
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2025-07-01,9311.293196383083
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2025-08-01,12964.37531166724
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2025-09-01,8862.008702021769
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2025-10-01,8586.90416859755
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2025-11-01,12522.691400725033
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2025-12-01,9037.216702765778
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2026-01-01,12469.859407175283
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2026-02-01,10102.54335135088
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2026-03-01,12714.784419502954
AS,TRx Volume,Cosentyx SQ,PRODUCT,N,2026-04-01,9744.498885491792
AS,TRx Volume,AVTOZMA IV,PRODUCT,N,2025-10-01,0.0644059878224864
AS,TRx Volume,AVTOZMA IV,PRODUCT,N,2025-11-01,0.0577728256534167
AS,TRx Volume,AVTOZMA IV,PRODUCT,N,2025-12-01,0.0794250487749216
AS,TRx Volume,AVTOZMA IV,PRODUCT,N,2026-01-01,0.1709555858658217
AS,TRx Volume,AVTOZMA IV,PRODUCT,N,2026-02-01,0.3003543196818288
AS,TRx Volume,AVTOZMA IV,PRODUCT,N,2026-03-01,0.4695587002582005
AS,TRx Volume,AVTOZMA IV,PRODUCT,N,2026-04-01,0.4412563085505155
AS,TRx Volume,AVTOZMA SQ,PRODUCT,N,2026-04-01,0.1066305199250979
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2024-06-01,0.021174711733793
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2024-07-01,0.0182630855358408
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2024-08-01,0.0264455555238761
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2024-09-01,0.0217314289790044
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2024-10-01,0.040935599499585
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2024-11-01,0.0276422262485244
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2024-12-01,0.0536917544474677
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2025-01-01,0.1566371391942886
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2025-02-01,0.2056187243224259
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2025-03-01,0.2902591796163742
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2025-04-01,0.2851182365850017
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2025-05-01,0.3809937865000243
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2025-06-01,0.4987305880464749
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2025-07-01,0.9453093773517528
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2025-08-01,1.555492098473377
AS,TRx Volume,TOFIDENCE IV,PRODUCT,N,2025-09-01,2.5493403487521675
