INDICATION,METRIC,PRODUCT,ROW_TYPE,NON_APPROVED_FLAG,MONTH_DATE,TRX_VOLUME
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2023-03-01,520.8210046749656
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2023-04-01,468.8026242919256
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2023-05-01,728.0841669785148
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2023-06-01,374.3152748376558
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2023-07-01,514.1870558100984
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2023-08-01,964.3219561188872
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2023-09-01,1048.2229601812485
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2023-10-01,907.114996015972
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2023-11-01,566.513614919841
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2023-12-01,934.2839105966196
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2024-01-01,863.6981731445712
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2024-02-01,764.8371625897273
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2024-03-01,855.1722441895735
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2024-04-01,800.1297126261386
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2024-05-01,868.4831568785947
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2024-06-01,706.091233404228
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2024-07-01,581.0069365992337
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2024-08-01,1072.9174191647585
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2024-09-01,906.767394634479
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2024-10-01,553.2709256572124
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2024-11-01,343.1618873050926
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2024-12-01,893.5921083775607
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2025-01-01,586.6732175960384
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2025-02-01,842.1466927335028
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2025-03-01,780.0291453760832
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2025-04-01,395.64592953907743
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2025-05-01,429.3319105572784
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2025-06-01,852.0769470370633
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2025-07-01,340.1462215584007
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2025-08-01,861.7131238335289
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2025-09-01,521.3071940390834
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2025-10-01,464.4740160352764
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2025-11-01,570.7044561776607
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2025-12-01,474.18078013849055
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2026-01-01,805.8863215410084
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2026-02-01,612.6602352741386
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2026-03-01,416.3510979685802
Total PsA,TRx Volume,Actemra IV,PRODUCT,N,2026-04-01,390.15119803598685
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2020-05-01,194.2766972828866
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2020-06-01,352.6526238510891
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2020-07-01,235.37493700303224
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2020-08-01,280.431007155348
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2020-09-01,105.67171188353224
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2020-10-01,98.47268571475053
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2020-11-01,291.7222171551449
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2020-12-01,278.33611112889656
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2021-01-01,278.9664204179356
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2021-02-01,174.89784817392123
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2021-03-01,225.0431581973236
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2021-04-01,353.40780530038114
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2021-05-01,158.09107644575562
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2021-06-01,345.0595992024355
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2021-07-01,271.3275666058421
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2021-08-01,202.20521217841363
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2021-09-01,265.8974543511856
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2021-10-01,159.6831468823621
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2021-11-01,524.1480175191809
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2021-12-01,273.8596065879164
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2022-01-01,138.9262234386258
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2022-02-01,120.10490790242476
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2022-03-01,130.86128864339292
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2022-04-01,185.96048076252944
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2022-05-01,269.22048235761537
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2022-06-01,155.55016160430068
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2022-07-01,216.77449353532856
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2022-08-01,195.0492446757891
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2022-09-01,349.1869203773236
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2022-10-01,184.2891657599677
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2022-11-01,455.25168538815086
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2022-12-01,461.44841951105786
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2023-01-01,463.33842430515136
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2023-02-01,249.9070326091104
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2023-03-01,513.5512612822288
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2023-04-01,328.8760621760948
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2023-05-01,184.90461038146165
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2023-06-01,432.4209810507338
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2023-07-01,429.0417910643814
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2023-08-01,349.4781958760529
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2023-09-01,353.2986165143725
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2023-10-01,554.9530712688138
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2023-11-01,227.54369612917665
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2023-12-01,434.9533777622024
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2024-01-01,214.2461345437568
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2024-02-01,184.05153280770355
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2024-03-01,224.45687759362568
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2024-04-01,415.4065775654916
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2024-05-01,450.0900119366557
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2024-06-01,631.3156418190549
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2024-07-01,576.2967543666588
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2024-08-01,390.97388247911687
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2024-09-01,349.1962296870377
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2024-10-01,478.48894311072456
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2024-11-01,222.2373312415912
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2024-12-01,690.3468067662287
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2025-01-01,476.87907560868666
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2025-02-01,427.69574722455417
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2025-03-01,374.7862590452007
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2025-04-01,655.6653260809228
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2025-05-01,499.6084881430142
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2025-06-01,750.2555241934642
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2025-07-01,582.3422749705882
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2025-08-01,658.7291658385116
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2025-09-01,203.34523667386784
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2025-10-01,314.58581971873605
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2025-11-01,319.268155210896
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2025-12-01,652.1970452476655
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2026-01-01,515.3348032358513
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2026-02-01,310.035144345203
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2026-03-01,234.47104541917625
Total PsA,TRx Volume,Actemra SQ,PRODUCT,N,2026-04-01,210.07203510175384
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2020-05-01,808.4488390680082
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2020-06-01,395.7160192746024
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2020-07-01,553.2362237412619
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2020-08-01,801.0910186788336
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2020-09-01,483.6672013396284
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2020-10-01,463.4352301005716
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2020-11-01,349.365425595167
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2020-12-01,515.6981409236931
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2021-01-01,923.0307592146175
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2021-02-01,418.9288825271454
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2021-03-01,441.60254003552666
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2021-04-01,368.6693300308334
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2021-05-01,516.7589502315747
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2021-06-01,747.2476209331137
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2021-07-01,557.5061563928521
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2021-08-01,683.3782405819284
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2021-09-01,765.2289225458593
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2021-10-01,535.3963011738983
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2021-11-01,763.7138101886335
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2021-12-01,334.12409978731193
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2022-01-01,756.9102242553826
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2022-02-01,314.4107816556564
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2022-03-01,796.006901972952
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2022-04-01,337.24852717057644
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2022-05-01,837.1650859847604
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2022-06-01,479.6967322612792
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2022-07-01,791.4033876092112
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2022-08-01,304.3184305202364
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2022-09-01,905.770636438172
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2022-10-01,666.4084053972327
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2022-11-01,637.0627880205896
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2022-12-01,553.4909688941963
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2023-01-01,691.7438543262551
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2023-02-01,926.9364578455924
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2023-03-01,1179.5764015506236
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2023-04-01,345.2682150288473
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2023-05-01,682.7247897311089
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2023-06-01,560.6689904215125
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2023-07-01,394.53173579938
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2023-08-01,704.4577860078256
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2023-09-01,374.9840920269173
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2023-10-01,515.1481989449903
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2023-11-01,787.5019845955425
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2023-12-01,759.4272447709743
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2024-01-01,896.5300664299465
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2024-02-01,310.8916201536346
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2024-03-01,994.400746307588
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2024-04-01,540.3422829167206
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2024-05-01,595.4687308069458
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2024-06-01,292.9788934940447
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2024-07-01,737.8440071255972
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2024-08-01,723.4751318463537
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2024-09-01,886.2805820182072
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2024-10-01,595.092824926155
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2024-11-01,492.9217324431533
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2024-12-01,717.950006188679
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2025-01-01,659.0101275469198
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2025-02-01,309.58071465832285
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2025-03-01,415.9010601691486
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2025-04-01,516.0406242287979
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2025-05-01,467.1855890028151
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2025-06-01,755.9881180091397
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2025-07-01,579.4669208336604
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2025-08-01,553.0109969174223
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2025-09-01,763.3003983229377
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2025-10-01,370.0128325168858
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2025-11-01,665.7510642400655
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2025-12-01,335.8075449669686
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2026-01-01,741.5176746265145
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2026-02-01,724.7303486138096
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2026-03-01,369.1792418074383
Total PsA,TRx Volume,Entyvio IV,PRODUCT,N,2026-04-01,379.4935721822532
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2024-01-01,0.126426769237223
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2024-02-01,0.4741266586777473
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2024-03-01,0.5882800228179548
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2024-04-01,0.9975700554730224
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2024-05-01,2.9142860242474207
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2024-06-01,1.9537300870888608
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2024-07-01,3.5263331551146564
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2024-08-01,3.213599566398412
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2024-09-01,1.9763733592640296
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2024-10-01,2.7598510185138503
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2024-11-01,5.371067142052776
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2024-12-01,6.819767527959714
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2025-01-01,2.471100098567192
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2025-02-01,8.489769736670171
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2025-03-01,6.748231373557581
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2025-04-01,4.432204897118142
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2025-05-01,6.25996298625053
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2025-06-01,8.227785547642657
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2025-07-01,3.850956335219024
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2025-08-01,8.62464736329788
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2025-09-01,5.869445773315415
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2025-10-01,4.080257088393634
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2025-11-01,4.400969570643907
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2025-12-01,9.85156485921173
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2026-01-01,7.828884341703517
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2026-02-01,7.21389390332525
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2026-03-01,4.2673861084779166
Total PsA,TRx Volume,Entyvio SQ,PRODUCT,N,2026-04-01,6.336210806556504
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2020-05-01,9670.55858182585
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2020-06-01,4973.338074462029
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2020-07-01,4259.319871461694
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2020-08-01,11945.613650243407
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2020-09-01,6754.646508192874
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2020-10-01,9056.590422484953
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2020-11-01,9511.97219349494
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2020-12-01,4164.835240497442
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2021-01-01,12671.16654615311
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2021-02-01,11681.283925299394
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2021-03-01,11523.003673059908
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2021-04-01,11850.890642949944
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2021-05-01,10121.23488443278
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2021-06-01,10759.842925061832
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2021-07-01,6299.134413190175
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2021-08-01,11683.359963577055
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2021-09-01,7566.748430432412
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2021-10-01,10362.225882711122
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2021-11-01,11055.93850727252
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2021-12-01,8507.38912172229
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2022-01-01,18238.121286189424
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2022-02-01,6277.639402500808
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2022-03-01,6999.240119265593
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2022-04-01,8676.760627413583
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2022-05-01,15550.337313400669
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2022-06-01,6583.091620651341
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2022-07-01,14623.21416577809
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2022-08-01,16693.6759041529
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2022-09-01,7143.151615554002
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2022-10-01,14478.888401088834
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2022-11-01,9152.920814149737
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2022-12-01,11422.179522754335
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2023-01-01,7479.068813635405
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2023-02-01,17485.101298358455
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2023-03-01,18623.722392217005
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2023-04-01,6442.180057067644
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2023-05-01,8238.917752518746
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2023-06-01,11650.20860587946
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2023-07-01,7384.726200283188
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2023-08-01,26493.57361396422
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2023-09-01,13890.901475354707
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2023-10-01,16180.247676421444
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2023-11-01,20228.345439170986
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2023-12-01,20905.427086369367
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2024-01-01,21258.674684755984
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2024-02-01,9452.269915589755
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2024-03-01,11985.997534013006
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2024-04-01,11879.236084290826
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2024-05-01,16383.513018371068
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2024-06-01,16574.911510338974
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2024-07-01,8909.824063044403
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2024-08-01,16108.611414357349
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2024-09-01,14416.283162764448
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2024-10-01,14788.534143901705
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2024-11-01,8040.2886473156495
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2024-12-01,13851.323708566144
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2025-01-01,15915.810671388455
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2025-02-01,12105.849664143472
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2025-03-01,16947.824908867136
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2025-04-01,10809.566300728402
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2025-05-01,8440.274983730567
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2025-06-01,15321.166511193778
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2025-07-01,8382.358765725585
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2025-08-01,15402.7505092367
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2025-09-01,20776.943785230476
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2025-10-01,9655.167318199768
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2025-11-01,9517.014130734007
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2025-12-01,23447.40301299612
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2026-01-01,20017.37457020963
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2026-02-01,6787.210346423733
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2026-03-01,12636.207987689137
Total PsA,TRx Volume,Simponi ARIA,PRODUCT,N,2026-04-01,26204.61071019477
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2020-05-01,1500.9585452510207
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2020-06-01,2441.5790782335894
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2020-07-01,2604.213629524427
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2020-08-01,1712.5876704364814
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2020-09-01,3075.399365739514
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2020-10-01,1749.6083433027738
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2020-11-01,1306.711387838447
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2020-12-01,1636.977412481799
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2021-01-01,3649.8931603500096
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2021-02-01,1632.3029986162112
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2021-03-01,1310.480810851197
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2021-04-01,2871.975656909629
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2021-05-01,1152.0549344457536
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2021-06-01,4175.574593196453
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2021-07-01,2026.3353781811545
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2021-08-01,3166.75940713808
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2021-09-01,2437.784023171109
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2021-10-01,2403.3217284028988
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2021-11-01,1261.787473756383
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2021-12-01,3128.363574407675
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2022-01-01,3388.073953177837
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2022-02-01,2760.9246876986995
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2022-03-01,2372.4858030763576
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2022-04-01,2394.5609293687294
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2022-05-01,2048.464394575826
Total PsA,TRx Volume,Simponi SQ,PRODUCT,N,2022-06-01,1256.4705016234986
